연번,시도,시군구,위도,경도,섬이름,섬코드,육지b연결유무,여객선 유도선 운항여부,접안시설 보유,개발대상섬,성장촉진지역,특수상황지역,인구감소지역,먼섬특별법,2023년 총인구,증감률,증감량,2024년 총인구,2024년 세대,2024년 남자인구,2024년 여자인구,해안선 데이터 기준 면적(제곱키로미터),해안선길이(키로미터),지적도 기준 면적(제곱키로미터),읍면동사무소_본청,읍면동사무소 출장소 행정지원센터,경찰서,파출소,지구대,치안센터,해양경찰서,해경파출소,해경출장소,소방서,119안전센터,119지역대,우체국,NH농협은행,지역농축협,하나로마트,SH수협은행,수협 회원 조합,종합병원 시설 수,종합병원 병상 수,종합병원 의사 수,병원 시설 수,병원 병상 수,병원 의사 수,요양병원 시설 수,요양병원 병상 수,요양병원 의사 수,치과병원 시설 수,치과병원 병상 수,치과병원 의사 수,정신병원 시설 수,정신병원 병상 수,정신병원 의사 수,한방병원 시설 수,한방병원 병상 수,한방병원 의사 수,의원 시설 수,의원 병상 수,의원 의사 수,치과의원 시설 수,치과의원 병상 수,치과의원 의사 수,한의원 시설 수,한의원 병상 수,한의원 의사 수,보건소 시설 수,보건소 병상 수,보건소 의사 수,보건의료원 시설 수,보건의료원 병상 수,보건의료원 의사 수,보건지소 시설 수,보건지소 병상 수,보건지소 의사 수,보건진료소 시설 수,보건진료소 병상 수,보건진료소 의사 수,약국,어린이집 시설,어린이집 정원,어린이집 유아,어린이집 교직원,유치원 시설,유치원 학급,유치원 정원,유치원 유아,유치원 교직원,초등학교 시설,초등학교 학급,초등학교 학생,초등학교 교직원,중학교 시설,중학교 학급,중학교 학생,중학교 교직원,고등학교 시설,고등학교 학급,고등학교 학생,고등학교 교직원,초등학교 총 폐교,초등학교 매각폐교,초등학교 보유폐교,중학교 총 폐교,중학교 매각폐교,중학교 보유폐교,고등학교 총 폐교,고등학교 매각폐교,고등학교 보유폐교,상수도,지하수(관정),해수담수화시설,소규모급수시설,운반급수,빗물 저장,생수 배달,생활용수 기타,송전,디젤발전,태양광발전,풍력발전,전력공급 기타,acc_health_2020_mean,acc_health_2020_min,acc_health_2020_max,acc_health_2021_mean,acc_health_2021_min,acc_health_2021_max,acc_health_2022_mean,acc_health_2022_min,acc_health_2022_max,acc_health_2023_mean,acc_health_2023_min,acc_health_2023_max,acc_emergency_2020_mean,acc_emergency_2020_min,acc_emergency_2020_max,acc_emergency_2021_mean,acc_emergency_2021_min,acc_emergency_2021_max,acc_emergency_2022_mean,acc_emergency_2022_min,acc_emergency_2022_max,acc_emergency_2023_mean,acc_emergency_2023_min,acc_emergency_2023_max,acc_clinic_2020_mean,acc_clinic_2020_min,acc_clinic_2020_max,acc_clinic_2021_mean,acc_clinic_2021_min,acc_clinic_2021_max,acc_clinic_2022_mean,acc_clinic_2022_min,acc_clinic_2022_max,acc_clinic_2023_mean,acc_clinic_2023_min,acc_clinic_2023_max,grid_count,ferry_time_actual,최단소요_min,최단소요_max,총운항편수_편도,경유항로수,ferry_available,access_allnull,has_emergency_onisland,has_clinic_onisland,dist_main_km,sea_leg_min,sea_leg_source,land_leg_emergency_km,land_leg_clinic_km,land_leg_emergency_min,land_leg_clinic_min,Y_time_emergency,Y_time_clinic
166,전라남도,진도군,34.24882769,125.9254789,상하죽도,469001013,미연결,운항,보유,해당,해당,해당 없음,해당,해당,12,▼8.3%,-1,11,8,6,5,0.2724,4.5088,0.2655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,X,X,○,X,○,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,260.0,260.0,260.0,2.0,1.0,1,1,0,0,26.400905772367707,52.801811544735415,dist_based,20.895,7.904,31.3425,11.856,84.14431154473542,64.65781154473541
167,전라남도,진도군,34.29575327,126.0751839,하조도,469001014,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,1070,▼2.1%,-22,1048,660,551,497,17.222,46.3865,16.8978,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,1,1,20,5,3,1,1,17,13,4,1,6,36,14,1,3,32,9,1,3,24,11,0,0,0,0,0,0,0,0,0,○,X,X,X,X,X,X,○,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,0,1,0,1,14.072363492271222,28.144726984542444,dist_based,20.895,7.904,31.3425,11.856,59.487226984542446,10.0
168,전라남도,진도군,34.27217781,125.9851062,대마도,469001015,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,83,▲3.6%,3,86,57,42,44,2.7306,20.3982,2.4819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,○,X,○,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,180.0,180.0,180.0,4.0,2.0,1,1,0,1,20.38662605880916,40.77325211761832,dist_based,20.895,7.904,31.3425,11.856,72.11575211761831,10.0
169,전라남도,진도군,34.29979137,125.9771598,소마도,469001016,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,33,▼9.1%,-3,30,22,15,15,0.7161,4.896,0.6922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,○,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,180.0,180.0,180.0,4.0,2.0,1,1,0,0,19.255331569066005,38.51066313813201,dist_based,20.895,7.904,31.3425,11.856,69.853163138132,50.36666313813201
170,전라남도,진도군,34.31497881,125.9735203,관사도,469001017,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,73,0.00%,0,73,48,42,31,1.0418,6.6565,0.9566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,○,X,○,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,180.0,180.0,180.0,4.0,2.0,1,1,0,1,18.70307836410137,37.40615672820273,dist_based,20.895,7.904,31.3425,11.856,68.74865672820275,10.0
171,전라남도,진도군,34.31349703,126.0087325,나배도,469001018,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,54,0.00%,0,54,37,22,32,0.9474,8.3352,0.9435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,0,1,0,0,15.989788328617406,31.97957665723481,dist_based,20.895,7.904,31.3425,11.856,63.32207665723482,43.83557665723481
172,전라남도,진도군,34.33578277,126.0273877,상조도,469001019,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,309,▼3.2%,-10,299,176,147,152,7.0324,28.6469,6.8685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,0,1,0,1,13.761180867087884,27.52236173417577,dist_based,20.895,7.904,31.3425,11.856,58.86486173417577,10.0
173,전라남도,진도군,34.39981936,126.0459634,성남도,469001020,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,31,▼9.7%,-3,28,19,18,10,0.9824,6.9729,0.9147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,○,X,○,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,600.0,600.0,600.0,2.0,1.0,1,1,0,0,7.495868943024346,14.991737886048693,dist_based,23.714,7.907,35.571,11.8605,50.56273788604869,26.85223788604869
174,전라남도,진도군,34.39689269,126.0371448,소성남도,469001021,미연결,운항,보유,해당 없음,해당,해당 없음,해당,해당 없음,4,▲25.0%,1,5,5,5,0,0.3101,4.0868,0.2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,○,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,600.0,600.0,600.0,2.0,1.0,1,1,0,0,8.324104476844798,16.648208953689597,dist_based,23.714,7.907,35.571,11.8605,52.2192089536896,28.5087089536896
175,전라남도,진도군,34.26479939,126.1037526,죽항도,469001022,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,44,▲4.5%,2,46,24,26,20,0.5971,7.3308,0.4861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,○,X,○,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,260.0,260.0,260.0,2.0,1.0,1,1,0,0,13.799027279676464,27.598054559352928,dist_based,18.648,5.655,27.972,8.4825,55.570054559352926,36.080554559352926
176,전라남도,진도군,34.25199001,126.1802003,독거도,469001023,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,38,▼21.1%,-8,30,22,16,14,1.2183,8.757,0.9712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,○,○,X,○,X,X,○,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,260.0,260.0,260.0,2.0,1.0,1,1,0,0,12.7909753808221,25.5819507616442,dist_based,18.648,5.655,27.972,8.4825,53.5539507616442,34.0644507616442
177,전라남도,진도군,34.26273541,126.1498151,슬도,469001024,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,31,▲6.5%,2,33,14,20,13,0.3407,4.5486,0.2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,X,○,X,○,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,260.0,260.0,260.0,2.0,1.0,1,1,0,0,12.174848479503463,24.34969695900693,dist_based,18.648,5.655,27.972,8.4825,52.32169695900693,32.83219695900693
178,전라남도,진도군,34.23883234,126.1755842,탄항도,469001025,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,2,▼50.0%,-1,1,1,1,0,0.2784,3.0536,0.1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,○,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,260.0,260.0,260.0,2.0,1.0,1,1,0,0,14.215145423613436,28.430290847226875,dist_based,18.648,5.655,27.972,8.4825,56.40229084722687,36.91279084722687
179,전라남도,진도군,34.22327784,126.1629281,혈도(독거도리),469001026,미연결,운항,보유,해당 없음,해당,해당 없음,해당,해당 없음,12,0.00%,0,12,7,8,4,0.1267,2.0712,0.1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,○,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,1,0,0,16.094290857234153,32.188581714468306,dist_based,18.648,5.655,27.972,8.4825,60.16058171446831,40.67108171446831
180,전라남도,진도군,34.24625605,126.0827385,청등도,469001027,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,24,▲4.2%,1,25,20,16,9,0.4762,5.8007,0.4055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,○,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,260.0,260.0,260.0,2.0,1.0,1,1,0,0,16.733528605381647,33.46705721076329,dist_based,18.648,5.655,27.972,8.4825,61.439057210763295,41.949557210763295
181,전라남도,진도군,34.28942735,125.9963941,모도(조도면),469001028,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,11,▼18.2%,-2,9,7,7,2,0.2235,3.9198,0.2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,X,X,X,○,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,1,0,0,18.493786782313556,36.98757356462711,dist_based,20.895,7.904,31.3425,11.856,68.33007356462711,48.84357356462712
182,전라남도,진도군,34.21247159,125.8558986,맹골도,469001029,미연결,운항,보유,해당,해당,해당 없음,해당,해당,93,▲2.2%,2,95,37,55,40,0.9389,8.9612,0.9957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,○,X,○,X,○,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,260.0,260.0,260.0,2.0,1.0,1,1,0,0,33.96352069343467,67.92704138686933,dist_based,20.895,7.904,31.3425,11.856,99.26954138686934,79.78304138686933
183,전라남도,진도군,34.22385507,125.847189,죽도(조도면),469001030,미연결,운항,보유,해당,해당,해당 없음,해당,해당,39,▲2.6%,1,40,22,21,19,0.3304,5.1855,0.2938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,X,○,X,○,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,1,0,0,34.082268045206746,68.16453609041349,dist_based,20.895,7.904,31.3425,11.856,99.5070360904135,80.02053609041349
184,전라남도,진도군,34.196436,125.8591861,곽도,469001031,미연결,운항,보유,해당,해당,해당 없음,해당,해당,21,▲9.5%,2,23,13,12,11,0.207,3.7702,0.1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,X,○,X,○,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,260.0,260.0,260.0,2.0,1.0,1,1,0,0,34.80568888474377,69.61137776948755,dist_based,20.895,7.904,31.3425,11.856,100.95387776948756,81.46737776948754
185,전라남도,진도군,34.31141281,125.9585789,진목도,469001032,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,19,▲5.3%,1,20,12,9,11,0.4847,6.2981,0.4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,X,X,○,X,○,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,600.0,600.0,600.0,2.0,1.0,1,1,0,0,20.06449789967773,40.12899579935546,dist_based,23.714,7.907,35.571,11.8605,75.69999579935546,51.98949579935546
186,전라남도,진도군,34.3078742,125.9448049,갈목도,469001033,미연결,운항,보유,해당 없음,해당,해당 없음,해당,해당 없음,4,▼25.0%,-1,3,2,1,2,0.2711,3.3668,0.1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,○,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,600.0,600.0,600.0,2.0,1.0,1,1,0,0,21.231285177280625,42.46257035456125,dist_based,23.714,7.907,35.571,11.8605,78.03357035456125,54.32307035456125
187,전라남도,진도군,34.34585219,126.0195401,옥도,469001034,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,49,▼2.0%,-1,48,30,25,23,1.2261,11.72,1.1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,80.0,80.0,80.0,12.0,3.0,1,1,0,0,13.130564969327654,26.26112993865531,dist_based,23.714,7.907,35.571,11.8605,61.83212993865531,38.12162993865531
188,전라남도,진도군,34.34768441,125.9527737,눌옥도,469001035,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,17,▼5.9%,-1,16,13,9,7,0.6959,6.1192,0.5979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,X,X,X,○,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,600.0,600.0,600.0,2.0,1.0,1,1,0,0,17.808438438501792,35.616876877003584,dist_based,23.714,7.907,35.571,11.8605,71.18787687700359,47.47737687700359
189,전라남도,진도군,34.37249078,125.938784,외병도,469001036,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,23,0.00%,0,23,18,12,11,0.6555,8.9798,0.5874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,○,X,○,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,600.0,600.0,600.0,2.0,1.0,1,1,0,0,17.628656985247144,35.25731397049429,dist_based,23.714,7.907,35.571,11.8605,70.82831397049429,47.11781397049429
190,전라남도,진도군,34.37153553,125.966648,내병도,469001037,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,34,▼5.9%,-2,32,21,22,10,0.992,8.9476,0.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,X,○,X,○,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,600.0,600.0,600.0,2.0,1.0,1,1,0,0,15.259910657723674,30.51982131544735,dist_based,23.714,7.907,35.571,11.8605,66.09082131544734,42.38032131544735
191,전라남도,진도군,34.47973557,126.0504526,가사도,469001038,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,215,▼3.7%,-8,207,149,116,91,5.653,25.1003,5.436,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,17,2,2,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,55.0,55.0,55.0,8.0,2.0,1,1,0,1,6.835219684602272,13.670439369204544,dist_based,23.714,7.907,35.571,11.8605,49.24143936920454,10.0
192,전라남도,진도군,34.51578169,126.087826,혈도(가사도리),469001039,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,14,▲35.7%,5,19,7,12,7,0.064,1.3755,0.0509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,○,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,1,0,0,8.398302697410179,16.796605394820357,dist_based,23.714,7.907,35.571,11.8605,52.36760539482036,28.65710539482036
193,전라남도,진도군,34.48916033,126.0829096,주지도,469001040,미연결,운항,보유,해당 없음,해당,해당 없음,해당,해당 없음,3,0.00%,0,3,3,2,1,0.5552,3.98,0.5495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,○,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,55.0,55.0,55.0,8.0,2.0,1,1,0,0,5.747802553539954,11.495605107079909,dist_based,23.714,7.907,35.571,11.8605,47.06660510707991,23.35610510707991
194,전라남도,진도군,34.4921959,126.1059496,양덕도,469001041,미연결,운항,보유,해당 없음,해당,해당 없음,해당,해당 없음,3,0.00%,0,3,2,1,2,0.2937,3.1208,0.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,○,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.0,55.0,55.0,8.0,2.0,1,1,0,0,5.56523375492098,11.13046750984196,dist_based,23.714,7.907,35.571,11.8605,46.70146750984196,22.99096750984196
